equipment_id,equipment_eq_id,equipment_name,department,wo_id,date_notified,urgency,problem,status,material_cost,labor_time,work_performed_by,assigned_to,downtime_hours,completed_datetime,comments,attachments
2008,EQ ID 2008,Line 5 Automated Grab Bar Cell - Bend Trim,Grab Bars,18271,01/22/2026,1. Prod Stopped,Shrink machine on line 5 has stopped working,Closed and Completed,0,0,Jake,Supervisor,0,02/11/2026 12:00 AM,"Jake Demers - 02/11/26  5:14:11 AM: Replaced heating element | Jake Demers - 01/22/26  8:03:33 AM: Fuse blew and also found 3 of the heating elements went bad, Will replace when they come in. Production is running",[]
2008,EQ ID 2008,Line 5 Automated Grab Bar Cell - Bend Trim,Grab Bars,19535,05/21/2026,1. Prod Stopped,Bender hydraulic line is leaking,Closed and Completed,150,2,Jake,Maintenance,4,05/21/2026 12:00 AM,Jake Demers - 05/26/26  1:56:52 AM: Replaced hose. Milton Cat next door made the hose for us,[]
2008,EQ ID 2008,Line 5 Automated Grab Bar Cell - Bend Trim,Grab Bars,20453,08/21/2026,1. Prod Stopped,Seam Detector not working.,Closed and Completed,0,0.01,Michael Nygard,Maintenance,0.5,08/21/2026 12:00 AM,,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,8187,11/30/2023,"3. Prod Affected, Not Stopped",This is actually for the line 4 lift table in front of the welder. It has stopped working.,Closed and Completed,0,0,Jake,Supervisor,0,12/01/2023 12:00 AM,,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,10114,01/26/2024,1. Prod Stopped,Push button on welder stopped working,Closed and Completed,0,0.25,Jake D,Supervisor,0,01/26/2024 12:00 AM,Jake Demers - 01/26/24  8:37:01 AM: Wire was broken. replaced wire,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,15268,04/03/2025,"3. Prod Affected, Not Stopped",Right side comes down and stops(does not start to rotate) randomly but welds and burns through the bars.,Closed Without Action,0,0,Jake,Supervisor,0,04/03/2025 12:00 AM,Jake Demers - 04/10/25  1:14:44 PM: Wrong machine,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,14580,02/05/2025,"5. Prod Ongoing, Maint Required",Left side comes down and stops(does not start to rotate) randomly but welds and burns through the bars.,Closed and Completed,0,0.5,Jake,Maintenance,0,05/21/2025 12:00 AM,Jake Demers - 05/22/25  8:28:45 AM: Adjusted weld start,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,14409,01/20/2025,"5. Prod Ongoing, Maint Required",Lift table works sparatically up and down.,Closed Without Action,0,0,Jake,Maintenance,0,06/19/2025 12:00 AM,,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,16713,08/18/2025,4. Prod Continuing but Affected Equipment stopped,"Shaft in rounder has broke slowing flange welding down severely.
Needs replacement.",Closed and Completed,0,0,Jake D,Maintenance,0,09/05/2025 12:00 AM,,[]
299,EQ ID 299,Line 4 Auto Flange Welder (Contour Arc),Grab Bars,18436,02/11/2026,"3. Prod Affected, Not Stopped","Right head gage arm does not retract stays out.
Right head torch does not go all the way back up.
Left head welding curtain keeps dropping may need new dampening cylinder to hold it up.",Closed Without Action,0,0,,Maintenance,0,05/05/2026 12:00 AM,,[]
